,#image_name,norad_number,name,type,designation,lat [deg],lon [deg],height [m],t_start [UTC],t_end [UTC],range [m],ang_vel [deg/s],phase angle [deg],offset angle [deg],offset [px],TLE age [days], rho, theta, scale, sigma,RCS,Class,Shape,FirstEpoch,NEXP,Brightness,StarMag,ObjMag,EXPTimes,Counts,Albedos,PhaseCorrections,Latitude,Longitude,RaCenter,DecCenter,RollAngle,EarthAngle,SunAngle,MoonAngle,TimeDifference,Height,Diameter,Span,Width,SectMin,SectMax,Type,ObservationTime
1404,CH_PR100016_TG011206_V0300_176.fits,45101,STARLINK-1194,PAYLOAD,20006BK,43.979,8.147,553618.0,2020-09-04T04:11:43.243Z,2020-09-04T04:11:43.298Z,631341.0,1.025,28.07,1.31,57.6,0.2581278127781846,141.0,1.7802358,10.316113407642906,16.01296675197374,13.5615,Payload,Box + 1 Pan,2020-02-09,1,25097.504625704063,9.485,-4.963914205034577,60.0,18246169.205231603,0.1933898208976274,0.941028935553077,41.405575,17.706818,315.02582,-5.09445,49.08989,5.188374717665058,151.89160833236932,49.49510274132359,208.0,0.1,,8.86,3.7,0.2311,23.657,Long,2020-09-04T04:12:13.242177
1405,CH_PR100016_TG011206_V0300_243.fits,44819,GAOFEN 12,PAYLOAD,19082A,-76.78,-10.413,657633.0,2020-09-04T05:18:45.104Z,2020-09-04T05:18:45.247Z,1780651.0,0.387,28.14,0.87,0.4,-0.1541432100928865,28.0,1.5707964,10.316113407642906,19.07454955897007,10.846,Payload,Box + 3 Pan,2019-11-28,1,18108.779196207724,9.485,-1.7116452006740115,60.0,18258711.51524341,0.523750408528705,0.9408649101062464,-72.125336,34.74911,315.02582,-5.09445,169.45474,13.528063720237856,151.8517398106316,50.48352893830992,281.0,2.0,,,2.0,4.0,21.3286,Long,2020-09-04T05:19:15.103648
1406,CH_PR100016_TG011206_V0300_395.fits,20624,COSMOS 2082,PAYLOAD,90046A,-53.721,137.358,863761.0,2020-09-04T08:22:50.218Z,2020-09-04T08:22:50.264Z,555361.0,1.228,28.25,0.29,27.7,-0.0821674517574508,81.5,1.7802358,10.316113407642906,16.292585748578365,,Payload,,1990-05-22,1,19062.152351348992,9.485,-4.612480036357521,60.0,19121567.386000227,,0.940410458019678,-55.434605,130.16083,315.02582,-5.09445,213.13986,34.78833569831667,151.74154912267343,52.67740655226858,11063.0,,,19.0,,38.4845,133.0,Short,2020-09-04T08:23:20.218195
1407,CH_PR100016_TG011206_V0300_43.fits,21048,DELTA 2 R/B,ROCKET BODY,91001B,-6.504,-103.08,1978528.0,2020-09-04T01:33:38.853Z,2020-09-04T01:33:39.229Z,2296618.0,0.1883,27.98,0.9,39.5,0.052322370858855,-11.0,2.338741,10.316113407642906,17.637925175351192,13.778711219379472,Rocket Body,Cyl + Cone,1991-01-08,1,16087.493132516409,9.485,0.4718596143029625,60.0,18891020.5779266,0.2863463506392089,0.9414433033891804,-6.685472,-116.45001,315.02582,-5.09445,265.06454,47.86887269387032,151.99255797673115,49.87302506770726,10832.0,5.97,2.44,5.97,,4.675946505603048,15.298893357470709,Long,2020-09-04T01:34:08.852400
1408,CH_PR100016_TG011901_V0300_23.fits,5175,SL-8 R/B,ROCKET BODY,71035B,-67.175,171.707,806878.0,2021-09-24T17:37:40.601Z,2021-09-24T17:37:40.782Z,1502389.0,0.3063,25.25,0.83,35.0,-0.1597840427520526,23.0,1.4660766,8.847879351565718,22.53474794091145,10.17876019763093,Rocket Body,Cyl,1971-04-23,1,16365.184079304048,9.395,-0.7374031600109898,60.0,19751338.26848412,0.2819866110281777,0.9522399615496197,-72.40123,-148.45511,26.6327457427979,2.70057010650635,162.18083,19.237282540863887,154.7533282839982,19.88536313522263,18417.0,4.2,2.4,4.2,,4.523893421169302,11.048620352157046,Short,2021-09-24T17:38:10.601008
1409,CH_PR100016_TG011901_V0300_257.fits,29271,BREEZE-M DEB (TANK),DEBRIS,06032C,-44.818,99.961,1140003.0,2021-09-24T22:41:37.567Z,2021-09-24T22:41:37.663Z,1730042.0,0.2855,25.06,0.05,89.5,-0.0609088000310827,54.0,0.83775806,8.847879351565718,21.24891757487259,8.21789806830189,Rocket Mission Related Object,Torus,2006-08-04,1,47019.661031923104,9.395,-3.198354753134483,60.0,19750168.789855786,1.2394305668769554,0.9529689589194068,-50.38154,118.77741,26.6327457427979,2.70057010650635,141.32619,30.38955332755415,154.9499025505833,22.047586901300114,5530.0,2.1,,4.0,4.0,7.453605900582747,12.566370614359172,Short,2021-09-24T22:41:19.023298
1410,CH_PR100016_TG011901_V0300_259.fits,35501,SL-19 R/B,ROCKET BODY,09036D,-38.652,94.691,1451412.0,2021-09-24T22:42:49.079Z,2021-09-24T22:42:49.262Z,2367030.0,0.3071,25.05,1.09,15.3,0.0345992873666268,40.0,1.3962634,8.847879351565718,21.325873340655225,10.190374398593551,Rocket Body,Hex Cyl + 1 Rod,2009-07-06,1,6937.015319327252,9.395,1.4046015582076097,60.0,19758341.32157424,0.2968052871615231,0.952974668767939,-43.26813,116.05009,26.6327457427979,2.70057010650635,134.23607,32.226647764319885,154.95144790493026,21.97600149063456,4463.0,4.1,2.6,4.1,,4.390748797187104,11.52884534548018,Long,2021-09-24T22:43:19.079280
1411,CH_PR100016_TG011901_V0300_336.fits,13354,SL-8 R/B,ROCKET BODY,82069B,-45.138,78.142,1021312.0,2021-09-25T00:19:51.776Z,2021-09-25T00:19:51.880Z,1397454.0,0.5322,24.98,1.03,4.1,0.1177926840895589,47.0,1.4660766,8.847879351565718,21.28045231163224,14.646104951035616,Rocket Body,Cyl,1982-07-07,1,8204.02406111587,9.395,-0.3888352170078768,60.0,19758005.259738617,0.1474887949852289,0.9532047351541212,-49.831326,93.81829,26.6327457427979,2.70057010650635,140.3234,30.45908907634436,155.01378910167944,22.840230401851706,14325.0,6.57,2.4,6.57,,4.523893421169302,16.404128617092066,Long,2021-09-25T00:20:21.776404
1412,CH_PR100016_TG012201_V0300_148.fits,44552,COSMOS 2541,PAYLOAD,19065A,-0.696,-32.784,6707408.0,2021-02-24T04:21:46.695Z,2021-02-24T04:21:47.481Z,10625505.0,0.07062,19.46,0.38,47.0,-0.3191372082211643,107.0,1.6755161,40.20638515867663,16.737378780033065,14.304,Payload,Box + 2 Pan,2019-09-26,1,7419.648250408214,11.907,1.883562242565736,60.0,2113928.7973329634,0.9503224960096894,0.971460043659436,12.514285,21.090649,154.90837097168,-9.8062801361084,75.686066,25.689497320622788,160.5478757230745,50.00184511929648,517.0,4.0,,,2.0,4.0,24.8003,Long,2021-02-24T04:22:16.694563
1413,CH_PR100016_TG012201_V0300_149.fits,12783,COSMOS 1299,PAYLOAD,81081A,12.287,7.9,923384.0,2021-02-24T04:22:46.723Z,2021-02-24T04:22:46.826Z,1578061.0,0.5362,19.45,0.02,50.7,0.0333258796829336,110.0,1.5707964,40.20638515867663,14.93918588892222,6.585563600087603,Payload,Cone + Cyl,1981-08-24,1,5937.188882276704,11.907,-2.6340619680415074,60.0,2108119.649721439,0.2773803445436162,0.971460127511816,16.11814,20.28733,154.90837097168,-9.8062801361084,71.792725,24.470728465331742,160.54790457662173,49.9529397066585,14429.0,5.8,1.3,5.8,,1.3273228961416876,7.655937961518625,Long,2021-02-24T04:23:16.722538
1414,CH_PR100016_TG012202_V0300_111.fits,20436,SPOT 2,PAYLOAD,90005A,-23.489,85.585,782986.0,2021-02-24T23:58:46.337Z,2021-02-24T23:58:46.390Z,805190.0,1.036,19.27,0.2,22.1,0.2430964288079608,174.0,1.6057029,40.08582420815312,15.675513366853936,10.463737419557404,Payload,Hex Poly + 1 Pan,1990-01-22,1,22892.28484056299,11.907,-7.815976244018042,60.0,1975145.8179334807,0.3611783257492113,0.9720119045574058,-23.17385,92.207664,154.90837097168,-9.8062801361084,113.3945,24.42823170006809,160.7386703685577,41.44599699075667,11356.0,4.5,,8.2,2.0,3.141592653589793,19.26180130915706,Long,2021-02-24T23:59:16.336955
1415,CH_PR100016_TG012202_V0300_149.fits,11166,SL-3 R/B,ROCKET BODY,78121B,57.995,-57.769,861938.0,2021-02-25T00:36:47.395Z,2021-02-25T00:36:47.879Z,1757189.0,0.1215,19.26,0.95,40.4,-0.0472158972655346,18.0,1.9198622,40.08582420815312,15.734725568785397,10.414379646650165,Rocket Body,Cyl,1978-12-23,1,35126.830081745386,11.907,-3.527181145089763,60.0,1976068.1017020345,0.3108674826516973,0.972019996462404,63.457405,-84.08191,154.90837097168,-9.8062801361084,333.27115,21.708879793516093,160.74148150181395,39.60804340299682,15405.0,3.8,2.6,3.8,,5.309291584566751,11.216192630743793,Short,2021-02-25T00:37:17.395633
1416,CH_PR100016_TG012204_V0300_207.fits,15334,SL-12 R/B(2),ROCKET BODY,84106B,64.154,-90.126,851837.0,2021-03-05T03:04:47.268Z,2021-03-05T03:04:47.358Z,1391057.0,0.6122,19.2,0.39,3.3,-0.3393432786772551,139.5,1.5707964,39.666694750265535,17.287959859575135,23.596502421112937,Rocket Body,Cyl,1984-09-28,1,11209.499252947717,11.907,-4.767957575915723,60.0,1934007.6228776225,0.1412403906884224,0.9721611966729724,71.82714,-111.79075,154.90837097168,-9.8062801361084,342.75095,23.27948080116571,160.79059825721183,82.65900033862937,13307.0,6.27,3.7,6.27,,10.752100856911069,25.56953800593956,Short,2021-03-05T03:05:17.267914
1417,CH_PR100016_TG012204_V0300_51.fits,44387,METEOR M2-2,PAYLOAD,19038A,-78.784,-94.982,841463.0,2021-03-05T00:28:42.926Z,2021-03-05T00:28:42.996Z,936042.0,0.7956,19.18,0.02,7.2,-0.0864577568424252,78.0,1.5009831,39.666694750265535,20.94636896593156,26.74382132379484,Payload,Cyl + 2 Pan,2019-07-05,1,27138.09770486932,11.907,-7.302079801006009,60.0,2207995.946790032,0.1554912740484459,0.9722337905109936,-75.58824,-132.85146,154.90837097168,-9.8062801361084,192.78618,25.775195255094964,160.81589725155922,81.21441921103553,609.0,6.5,2.9,14.0,,6.60519855417254,45.72604251141834,Long,2021-03-05T00:29:12.926301
1418,CH_PR100016_TG012301_V0300_167.fits,40091,ORBCOMM FM 103,PAYLOAD,14040F,5.065,25.898,709594.0,2021-02-19T16:19:43.950Z,2021-02-19T16:19:44.027Z,276240.0,0.7216,39.05,1.36,216.2,0.0330001147749385,1.0,1.6406095,7.752635527287071,20.59091281450469,2.22200735294117,Payload,Box + 1 Pan + 1 Ant,2014-07-14,1,28713.42990945427,9.519,-4.52956896708403,60.0,18272871.130123325,0.1865923780727669,0.8882642123682267,4.9637604,24.38892,155.681636,50.12835,278.1709,22.99164099961448,140.9438110662979,80.34506346036831,2412.0,1.0,,13.0,0.5,0.6728,3.1752,Long,2021-02-19T16:19:14.027316
1419,CH_PR100016_TG012601_V0300_280.fits,33745,FENGYUN 1C DEB,DEBRIS,99025DJJ,47.182,-155.165,847197.0,2021-04-02T14:51:49.747Z,2021-04-02T14:51:49.858Z,1431216.0,0.5018,45.52,5.63,66.3,0.2385672662985795,109.0,1.4660766,16.28049595433605,18.14370731673688,,Payload Fragmentation Debris,,2007-01-11,1,24872.634998531223,9.957,-3.5847740980240683,60.0,14082117.139160434,,0.8503371350108434,42.398705,-142.03848,157.062545776367,25.5732192993164,43.1492,23.047407209176733,134.48112584201996,109.89542796638668,5195.0,,,,,,,,2021-04-02T14:52:19.746917
1420,CH_PR100016_TG012701_V0300_273.fits,24948,IRIDIUM 28,PAYLOAD,97051E,-29.847,-165.36,784919.0,2021-03-09T04:48:49.063Z,2021-03-09T04:48:49.085Z,338382.0,2.525,20.37,0.97,1.2,-0.3542368406379078,24.0,1.5882497,39.69703671226,18.073074721956782,5.66648161764705,Payload,Box + 2 Pan,1997-09-14,1,18253.04482928761,11.907,-9.499129922560666,60.0,1964497.954070576,0.2309439192675879,0.9686641593877284,-30.77048,-168.7212,154.90837097168,-9.8062801361084,240.38223,32.402106859609844,159.6076166375162,132.66934130536868,8577.0,4.06,,8.37,1.0,3.85,6.7413,Short,2021-03-09T04:49:19.063130
1421,CH_PR100016_TG012701_V0300_39.fits,43251,IRIDIUM 157,PAYLOAD,18030C,70.98,4.284,788855.0,2021-03-09T00:54:42.554Z,2021-03-09T00:54:42.676Z,1542563.0,0.456,20.33,1.51,49.9,0.230354803289162,16.0,1.6580628,39.69703671226,17.203079801977587,14.4232716911764,Payload,Trap Box + 2 Pan,2018-03-30,1,5916.389463599101,11.907,-2.391240754814035,60.0,1974088.4163092128,0.1098147629783434,0.968835232727412,76.312065,38.491665,154.90837097168,-9.8062801361084,12.315779,18.63077717934471,159.66395087912528,130.47667341334423,1075.0,3.1,,9.4,1.5,1.8988,21.3256,Long,2021-03-09T00:55:12.554250
1422,CH_PR100016_TG012701_V0300_88.fits,43925,IRIDIUM 173,PAYLOAD,19002D,-77.747,-131.175,806983.0,2021-03-09T01:43:43.917Z,2021-03-09T01:43:43.961Z,662899.0,1.265,20.3,0.42,111.5,0.3336647661638048,33.0,1.6057029,39.69703671226,19.687892748704307,14.4232716911764,Payload,Trap Box + 2 Pan,2019-01-11,1,29129.374877579343,11.907,-8.946155910346125,60.0,1959172.1609871527,0.2791097633796896,0.9688100227584108,-74.8659,-149.68863,154.90837097168,-9.8062801361084,194.0077,26.94115359176969,159.65563988334657,131.69329521343224,788.0,3.1,,9.4,1.5,1.8988,21.3256,Long,2021-03-09T01:44:13.916816
1423,CH_PR100016_TG012702_V0300_180.fits,45382,STARLINK-1264,PAYLOAD,20019Y,-12.873,-126.593,551192.0,2021-03-11T13:29:45.581Z,2021-03-11T13:29:45.694Z,1669525.0,0.487,21.39,0.13,7.0,-0.0965957759051513,76.5,1.5707964,39.92462187004701,17.476301890707393,13.5615,Payload,Box + 1 Pan,2020-03-26,1,8398.155229255866,11.907,-3.118237659346862,60.0,2245164.1180190523,0.1829823139857682,0.9655336079096956,-9.802491,-112.60328,154.90837097168,-9.8062801361084,103.890274,10.054074241933645,158.60179018090926,153.951996088274,350.0,0.1,,8.86,3.7,0.2311,23.657,Long,2021-03-11T13:30:15.581532
1424,CH_PR100016_TG012702_V0300_213.fits,9638,SL-8 R/B,ROCKET BODY,76128B,57.824,98.093,957195.0,2021-03-11T14:02:46.499Z,2021-03-11T14:02:46.614Z,1566353.0,0.4818,21.41,0.67,27.2,0.0117113351916955,32.0,1.4660766,39.92462187004701,16.70254734199586,10.17876019763093,Rocket Body,Cyl,1976-12-28,1,6487.107420592915,11.907,-2.7679057606804136,60.0,1973903.7211622708,0.1865333584616837,0.9655025663352452,68.0728,78.671364,154.90837097168,-9.8062801361084,343.11517,26.062659034571126,158.59204274244897,153.03939200390545,16144.0,4.2,2.4,4.2,,4.523893421169302,11.048620352157046,Short,2021-03-11T14:03:16.499235
1425,CH_PR100016_TG012702_V0300_346.fits,42804,IRIDIUM 123,PAYLOAD,17039B,-69.751,13.166,805199.0,2021-03-11T16:19:50.311Z,2021-03-11T16:19:50.346Z,525487.0,1.596,21.45,0.46,16.0,0.1259635239699074,89.0,1.6057029,39.92462187004701,17.149478981912615,14.4232716911764,Payload,Trap Box + 2 Pan,2017-06-25,1,142236.15963350123,11.907,-10.3466598062917,60.0,6917453.049067421,0.3071119385612544,0.9653699436684712,-67.86254,2.7229116,154.90837097168,-9.8062801361084,201.61862,28.81951409457864,158.5504451317593,155.2895999458061,1355.0,3.1,,9.4,1.5,1.8988,21.3256,Long,2021-03-11T16:20:20.310989
1426,CH_PR100016_TG012702_V0300_85.fits,46552,STARLINK-1649,PAYLOAD,20070W,3.63,-100.046,547706.0,2021-03-11T11:54:42.940Z,2021-03-11T11:54:43.010Z,1045909.0,0.7837,21.34,0.81,7.8,0.0986490041071462,158.5,1.6057029,39.92462187004701,17.066607046206407,13.5615,Payload,Box + 1 Pan,2020-10-14,1,14024.365301394782,11.907,-5.918942321409581,60.0,1967853.095466992,0.2201624726835926,0.9656300778911712,4.2119355,-90.87592,154.90837097168,-9.8062801361084,89.07701,9.451808304139496,158.6321099982223,153.39206103481737,148.0,0.1,,8.86,3.7,0.2311,23.657,Long,2021-03-11T11:55:12.940390
1427,CH_PR100016_TG012703_V0300_137.fits,24277,ADEOS,PAYLOAD,96046A,-57.743,70.289,815880.0,2021-03-22T22:54:46.069Z,2021-03-22T22:54:46.288Z,3231918.0,0.2527,28.43,2.1,3.7,0.0463780328411412,126.0,1.5707964,39.78004607323174,19.881246946683053,42.99066666666667,Payload,Box + 1 Pan,1996-08-17,1,8573.395239561629,11.907,-1.885216619961561,60.0,2001148.25049514,0.1320929939227231,0.9396781882260984,-55.620564,116.89712,154.90837097168,-9.8062801361084,152.55635,11.709962706301464,151.56482070947644,56.8155494676896,8983.0,5.0,,19.0,4.0,16.0,77.29638379652397,Long,2021-03-22T22:55:16.068342
1428,CH_PR100016_TG012703_V0300_175.fits,12456,METEOR 2-7,PAYLOAD,81043A,62.957,1.23,866364.0,2021-03-22T23:32:47.124Z,2021-03-22T23:32:47.432Z,2175017.0,0.1823,28.45,2.25,21.5,0.0126844918471272,88.5,1.3962634,39.78004607323174,18.316980976944635,5.717698629533423,Payload,Cyl + 2 Pan,1981-05-14,1,9546.851156781371,11.907,-1.0961064269337406,60.0,2204390.3570060967,0.3280611981753462,0.9395959172052004,78.70598,49.115498,154.90837097168,-9.8062801361084,9.6129465,18.43053950629304,151.54502804521496,55.81504999339632,14557.0,4.5,1.4,4.5,,1.5393804002589984,6.4853444023198605,Short,2021-03-22T23:33:17.123999
1429,CH_PR100016_TG012703_V0300_47.fits,20775,SL-8 R/B,ROCKET BODY,90078B,-73.907,63.659,1170094.0,2021-03-22T21:11:43.209Z,2021-03-22T21:11:43.519Z,3167771.0,0.1818,28.38,0.05,9.2,0.0489910729104049,66.5,1.3613569,39.78004607323174,19.17930860667104,14.646104951035616,Rocket Body,Cyl,1990-08-28,1,13145.010257885167,11.907,-2.2030290639728847,60.0,1943411.6876385363,0.4229883328883791,0.9398978236985328,-69.8128,153.57205,154.90837097168,-9.8062801361084,166.24316,18.17633354836561,151.61772231279053,57.61602653700922,11164.0,6.57,2.4,6.57,,4.523893421169302,16.404128617092066,Long,2021-03-22T21:12:13.208277
1430,CH_PR100016_TG012704_V0300_230.fits,32264,GLOBALSTAR M070,PAYLOAD,07048B,-46.927,101.033,1429809.0,2021-03-25T11:33:49.617Z,2021-03-25T11:33:49.765Z,1702002.0,0.3085,30.33,0.36,22.6,-0.0382170987710684,104.5,2.076942,39.53377826397862,20.31331320289729,5.5868625,Payload,Box + 2 Pan,2007-10-20,1,13718.67019268793,11.907,-3.6358818376134696,60.0,1957538.221693116,0.5678153692802572,0.9316130383751696,-49.18929,85.3942,154.90837097168,-9.8062801361084,220.29088,41.38297543893307,149.68075953192806,31.23253918499764,4905.0,4.0,,12.0,0.6,1.0532,9.366,Long,2021-03-25T11:34:19.616876
1431,CH_PR100016_TG012705_V0300_216.fits,18403,SL-8 R/B,ROCKET BODY,87087B,61.792,43.341,1028041.0,2021-04-10T17:38:49.494Z,2021-04-10T17:38:49.680Z,1646240.0,0.3083,43.75,0.13,16.2,0.2307732687880226,129.5,1.3089969,39.21611618107136,21.481026533757195,14.646104951035616,Rocket Body,Cyl,1987-10-14,1,9966.77791995029,11.907,-2.611659372373824,60.0,2315941.937261256,0.1345220528781538,0.8612018019855991,74.77394,35.736176,154.90837097168,-9.8062801361084,355.6294,27.501883852881377,136.25328465559886,145.77701505943742,12232.0,6.57,2.4,6.57,,4.523893421169302,16.404128617092066,Long,2021-04-10T17:39:19.494056
1432,CH_PR100016_TG012705_V0300_66.fits,UNIDENTIFIED,,,,,,,,,,,,,,,180.0,1.6057029,39.21611618107136,26.032146970215287,0.0,None,None,None,1,26703.93975079124,11.907,,60.0,1988731.6364691472,,0.862063018004976,-50.405373,-106.157425,154.90837097168,-9.8062801361084,155.08951,1.4231068657569492,136.39619281092556,147.06189551170053,0.0,,,,,,,,2021-04-10T13:39:12.830232
1433,CH_PR100016_TG012901_V0300_1029.fits,40420,COSMOS 2503,PAYLOAD,15009A,-63.188,104.473,599638.0,2021-04-04T20:48:58.422Z,2021-04-04T20:48:58.625Z,2904418.0,0.272,32.01,0.23,18.3,-0.0883186727888318,31.0,1.5358897,1.2004128755087369,20.57986888393589,20.880959885955697,Payload,Cyl + 2 Pan,2015-02-27,2,6320.593870866467,7.831,3.88523766594113,15.0,41459746.20627245,0.1826403673354743,0.9240059805457403,-54.744392,148.08585,161.707260131836,-9.39902019500732,152.87622,8.671043726204479,147.9960932279679,121.5588663492386,2228.0,6.0,2.7,10.0,,5.725552611167399,32.95025227334379,Long,2021-04-04T20:49:05.921659
1434,CH_PR100016_TG012901_V0300_1173.fits,UNIDENTIFIED,,,,,,,,,,,,,,,114.0,1.5707964,1.2004128755087369,21.265627182005687,0.0,None,None,None,2,10172.499905139088,7.831,,15.0,41738204.940543965,,0.9237165718564362,-32.414917,115.28149,161.707260131836,-9.39902019500732,132.98622,0.4743381732989621,147.9335718981372,122.36240026968116,0.0,,,,,,,,2021-04-04T22:34:16.401700
1435,CH_PR100016_TG012901_V0300_1200.fits,UNIDENTIFIED,,,,,,,,,,,,,,,75.0,1.6755161,8.38315044994175,10.049345394273006,0.0,None,None,None,2,17857.2775860764,7.831,,15.0,42164410.95594982,,0.9236359306184396,79.87391,48.292046,161.707260131836,-9.39902019500732,10.948017,18.48965653418435,147.91617026142495,122.10181337900036,0.0,,,,,,,,2021-04-04T23:06:19.595412
1436,CH_PR100016_TG012901_V0300_125.fits,11735,COSMOS 1168,PAYLOAD,80022A,-81.437,121.707,984810.0,2021-04-04T10:45:28.290Z,2021-04-04T10:45:43.290Z,1573458.0,0.03274,31.62,0.62,120.3,0.1894140672997821,224.0,0.80285144,1.2004128755087369,20.39370537872565,9.97848366596458,Payload,Cyl,1980-03-17,2,17879.624851527773,7.831,6.583142193186986,15.0,41461409.68171679,0.0381241993000643,0.9256390429033614,-81.528305,32.005135,161.707260131836,-9.39902019500732,185.87527,27.45092159820312,148.350954331178,116.3875037122662,14993.0,5.0,2.1,5.0,,3.463605900582747,11.0565168943276,Short,2021-04-04T10:45:35.789578
1437,CH_PR100016_TG012901_V0300_163.fits,UNIDENTIFIED,,,,,,,,,,,,,,,70.0,1.6231562,8.38315044994175,10.251299806163257,0.0,None,None,None,2,23419.39369625749,7.831,,15.0,42141509.37879342,,0.925513679876492,65.21419,-101.85945,161.707260131836,-9.39902019500732,24.735905,9.441864556032987,148.3235871188374,116.17704320842408,0.0,,,,,,,,2021-04-04T11:29:10.130708
1438,CH_PR100016_TG012901_V0300_334.fits,32767,VINASAT 1,PAYLOAD,08018A,0.004,131.972,35788878.0,2021-04-04T13:13:13.010Z,2021-04-04T13:13:17.237Z,42140801.0,0.01306,31.7,0.62,0.7,0.1833758324628137,31.0,1.5707964,1.2004128755087369,21.05665769598692,27.47373333333333,Payload,Box + 2 Pan,2008-04-18,2,1898.2550987507896,7.831,14.490107050067776,15.0,41521527.66935429,0.4202061302337443,0.925238214526744,80.7037,-171.3192,161.707260131836,-9.39902019500732,6.4140263,18.002974254101353,148.26352629750858,117.08386896751912,4734.0,5.0,,26.0,2.2,4.840000000000001,58.18057847236621,Long,2021-04-04T13:13:20.509745
1439,CH_PR100016_TG012901_V0300_486.fits,7736,COSMOS 726,PAYLOAD,75028A,55.273,141.36,973098.0,2021-04-04T14:48:22.491Z,2021-04-04T14:48:37.491Z,3665691.0,0.06198,31.79,0.83,17.1,-0.0614088008766909,187.0,1.1868238,1.1966495556121906,20.06396527692428,9.97848366596458,Payload,Cyl,1975-04-11,2,1606.9357742171144,7.831,11.010161882406855,15.0,41478073.93998143,0.0352168120106662,0.924979802852932,70.31528,-157.25488,161.707260131836,-9.39902019500732,19.229078,11.575917621109015,148.20727614933875,117.89049527650292,16795.0,5.0,2.1,5.0,,3.463605900582747,11.0565168943276,Short,2021-04-04T14:48:29.990914
1440,CH_PR100016_TG012901_V0300_664.fits,39500,THAICOM 6,PAYLOAD,14002A,0.034,78.554,35784419.0,2021-04-04T16:36:03.221Z,2021-04-04T16:36:07.342Z,41044046.0,0.01341,31.76,0.62,4.4,-0.2391587734835928,155.0,1.6057029,1.2004128755087369,21.326436325805528,20.59733333333333,Payload,Box + 2 Pan,2014-01-06,2,7041.088105870373,7.831,11.13884846400768,15.0,41411906.01562323,2.031594686862236,0.924696525864109,74.01858,49.750523,161.707260131836,-9.39902019500732,350.98862,27.72932647260337,148.14571559062702,118.84390243392328,2645.0,5.0,,18.0,2.0,4.0,40.29745845141793,Long,2021-04-04T16:36:10.720932
1441,CH_PR100016_TG012901_V0300_664.fits,41552,THAICOM 8,PAYLOAD,16031A,0.068,78.542,35797966.0,2021-04-04T16:36:03.221Z,2021-04-04T16:36:07.344Z,41052056.0,0.0134,31.77,0.93,5.1,-0.0239890032074878,155.0,1.6057029,1.2004128755087369,21.326436325805528,20.59733333333333,Payload,Box + 2 Pan,2016-05-27,2,7041.088105870373,7.831,11.140713439849485,15.0,41411906.01562323,2.0308721446032254,0.924696525864109,74.01858,49.750523,161.707260131836,-9.39902019500732,350.98862,27.72932647260337,148.14571559062702,118.84390243392328,1773.0,5.0,,18.0,2.0,4.0,40.29745845141793,Long,2021-04-04T16:36:10.720932
1442,CH_PR100016_TG012901_V0300_815.fits,40277,EXPRESS AM-6,PAYLOAD,14064A,-0.037,53.015,35787429.0,2021-04-04T18:15:43.151Z,2021-04-04T18:15:47.261Z,40856856.0,0.01345,31.9,0.94,4.3,0.3375160490307392,143.0,1.6057029,1.2004128755087369,22.068117985355283,24.422907620897607,Payload,Cyl + 2 Pan,2014-10-21,2,2535.783109888446,7.831,13.687491728918989,15.0,41472651.004034095,0.6125415779766747,0.9244281538841386,71.58946,20.284792,161.707260131836,-9.39902019500732,350.05795,29.431145062443047,148.08749216393068,119.69242360960402,2357.0,6.0,2.0,27.0,,3.141592653589793,52.40521278710992,Long,2021-04-04T18:15:50.651035
1443,CH_PR100016_TG012902_V0300_105.fits,36358,RADUGA 1M-2,PAYLOAD,10002A,-0.086,85.037,35787804.0,2021-04-18T15:14:27.870Z,2021-04-18T15:14:32.402Z,40463706.0,0.01219,44.09,0.56,3.2,-0.4630186679037136,37.0,1.5358897,1.1982006668155314,21.50475917570438,18.27809692561292,Payload,Step Cyl + 2 Pan,2010-01-28,2,1355.5621714340944,7.831,15.314451898325036,15.0,41441629.64953577,0.4187660441132862,0.8592485785241404,69.86243,63.1198,161.707260131836,-9.39902019500732,352.0048,32.20840760859764,135.93054192809956,68.75385869213248,4098.0,5.0,2.0,20.0,,3.141592653589793,39.28245054402991,Long,2021-04-18T15:14:35.370659
1445,CH_PR100016_TG012902_V0300_156.fits,10144,DELTA 1 R/B(1),ROCKET BODY,77065B,-20.574,36.258,1420954.0,2021-04-18T15:40:00.415Z,2021-04-18T15:40:00.501Z,1037008.0,0.361,44.16,0.31,172.9,0.1190469809391502,64.0,2.5132742,1.1982006668155314,22.67636415649012,6.047565858160351,Rocket Body,Cyl,1977-07-14,2,17215.86932180716,7.831,0.4903114979038694,15.0,41454945.050048895,0.3125875519471832,0.8591626062571929,-21.58842,30.343306,161.707260131836,-9.39902019500732,250.60892,64.41252588451229,135.91637943322837,69.09839349247926,15984.0,4.8,1.4,4.8,,1.5393804002589984,6.894062083902462,Long,2021-04-18T15:40:07.915412
